player_id,last_season,current_club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_gbp,highest_market_value_in_gbp,url
94603,2014,1301,patrick-bauer,Patrick Bauer,Germany,Germany,10/28/1992,Defender,Centre-Back,Right,192,1620000,1980000,https://www.transfermarkt.co.uk/patrick-bauer/profil/spieler/94603
13686,2014,3,thomas-broker,Thomas Broker,Germany,Germany,1/22/1985,Attack,Centre-Forward,Right,187,,900000,https://www.transfermarkt.co.uk/thomas-broker/profil/spieler/13686
93853,2014,86,martin-kobylanski,Martin Kobylanski,Germany,Poland,3/8/1994,Midfield,Attacking Midfield,Both,178,360000,720000,https://www.transfermarkt.co.uk/martin-kobylanski/profil/spieler/93853
16624,2014,41,marcell-jansen,Marcell Jansen,Germany,Germany,11/4/1985,Attack,Centre-Forward,Left,191,,10800000,https://www.transfermarkt.co.uk/marcell-jansen/profil/spieler/16624
150163,2014,82,xizhe-zhang,Xizhe Zhang,China,China,1/23/1991,Midfield,Attacking Midfield,Right,180,585000,1350000,https://www.transfermarkt.co.uk/xizhe-zhang/profil/spieler/150163
94167,2014,79,jerome-kiesewetter,Jerome Kiesewetter,Germany,United States,2/9/1993,Attack,Centre-Forward,Right,183,158000,360000,https://www.transfermarkt.co.uk/jerome-kiesewetter/profil/spieler/94167
129593,2014,82,junior-malanda,Junior Malanda,Belgium,Belgium,8/28/1994,Midfield,Defensive Midfield,Right,181,,6300000,https://www.transfermarkt.co.uk/junior-malanda/profil/spieler/129593
25468,2014,60,sebastian-freis,Sebastian Freis,Germany,Germany,4/23/1985,Attack,Centre-Forward,Right,183,,1980000,https://www.transfermarkt.co.uk/sebastian-freis/profil/spieler/25468
2358,2014,82,patrick-ochs,Patrick Ochs,Germany,Germany,,Defender,Right-Back,Right,179,,4500000,https://www.transfermarkt.co.uk/patrick-ochs/profil/spieler/2358
45464,2014,79,sercan-sararer,Sercan Sararer,Germany,Turkey,11/27/1989,Midfield,Attacking Midfield,Right,180,293000,2700000,https://www.transfermarkt.co.uk/sercan-sararer/profil/spieler/45464
837,2014,18,thorben-marx,Thorben Marx,Germany,Germany,6/1/1981,Midfield,Defensive Midfield,,0,,2250000,https://www.transfermarkt.co.uk/thorben-marx/profil/spieler/837
152641,2014,18,bilal-sezer,Bilal Sezer,Germany,Turkey,1/25/1994,Midfield,Left Midfield,Both,178,,158000,https://www.transfermarkt.co.uk/bilal-sezer/profil/spieler/152641
17885,2014,79,karim-haggui,Karim Haggui,Tunisia,Tunisia,1/20/1984,Defender,Centre-Back,,0,,5400000,https://www.transfermarkt.co.uk/karim-haggui/profil/spieler/17885
192266,2014,41,tolcay-cigerci,Tolcay Cigerci,Germany,Turkey,1/24/1995,Midfield,Attacking Midfield,Left,180,315000,315000,https://www.transfermarkt.co.uk/tolcay-cigerci/profil/spieler/192266
165472,2014,41,valmir-nafiu,Valmir Nafiu,Macedonia,North Macedonia,4/23/1994,Attack,Right Winger,Right,175,315000,315000,https://www.transfermarkt.co.uk/valmir-nafiu/profil/spieler/165472
61901,2014,79,mohammed-abdellaoue,Mohammed Abdellaoue,Norway,Norway,10/23/1985,Attack,Centre-Forward,,0,,6750000,https://www.transfermarkt.co.uk/mohammed-abdellaoue/profil/spieler/61901
224677,2014,1301,johnny-vidales,Johnny Vidales,Peru,Peru,4/22/1992,Attack,Left Winger,Right,180,360000,450000,https://www.transfermarkt.co.uk/johnny-vidales/profil/spieler/224677
157166,2014,1041,sidy-kone,Sidy Kone,Mali,Mali,6/6/1992,Midfield,Defensive Midfield,Right,185,,540000,https://www.transfermarkt.co.uk/sidy-kone/profil/spieler/157166
146165,2014,18,nico-brandenburger,Nico Brandenburger,Germany,Germany,1/17/1995,Midfield,Defensive Midfield,Right,185,90000,270000,https://www.transfermarkt.co.uk/nico-brandenburger/profil/spieler/146165
63737,2014,41,petr-jiracek,Petr Jiracek,CSSR,Czech Republic,3/2/1986,Midfield,Central Midfield,Left,180,135000,5400000,https://www.transfermarkt.co.uk/petr-jiracek/profil/spieler/63737
182908,2014,1041,romaric-ngouma,Romaric Ngouma,France,France,1/28/1995,Defender,Centre-Back,Right,186,,135000,https://www.transfermarkt.co.uk/romaric-ngouma/profil/spieler/182908
6322,2014,3,patrick-helmes,Patrick Helmes,Germany,Germany,3/1/1984,Attack,Centre-Forward,Both,182,,9000000,https://www.transfermarkt.co.uk/patrick-helmes/profil/spieler/6322
232376,2014,3,lucas-cueto,Lucas Cueto,Germany,Germany,3/24/1996,Attack,Left Winger,Both,175,315000,315000,https://www.transfermarkt.co.uk/lucas-cueto/profil/spieler/232376
16956,2014,3,slawomir-peszko,Slawomir Peszko,Poland,Poland,2/19/1985,Attack,Left Winger,Right,173,,3600000,https://www.transfermarkt.co.uk/slawomir-peszko/profil/spieler/16956
52830,2014,3,adam-matuszczyk,Adam Matuszczyk,Poland,Poland,2/14/1989,Midfield,Defensive Midfield,Both,183,,2700000,https://www.transfermarkt.co.uk/adam-matuszczyk/profil/spieler/52830
15300,2014,3,miso-brecko,Miso Brecko,Jugoslawien (SFR),Slovenia,5/1/1984,Defender,Right-Back,,0,,2250000,https://www.transfermarkt.co.uk/miso-brecko/profil/spieler/15300
36210,2014,8024,miguel-oliveira,Miguel Oliveira,Portugal,Portugal,8/18/1983,Defender,Centre-Back,Right,187,,540000,https://www.transfermarkt.co.uk/miguel-oliveira/profil/spieler/36210
329212,2014,8024,lucas-colitto,Lucas Colitto,Argentina,Argentina,6/1/1994,Attack,Left Winger,Left,170,270000,270000,https://www.transfermarkt.co.uk/lucas-colitto/profil/spieler/329212
22555,2014,8024,bruno-amaro,Bruno Amaro,Portugal,Portugal,2/17/1983,Midfield,Central Midfield,Right,181,,1350000,https://www.transfermarkt.co.uk/bruno-amaro/profil/spieler/22555
167976,2014,8024,serginho,Serginho,Portugal,Portugal,2/21/1991,Attack,Left Winger,Right,176,,810000,https://www.transfermarkt.co.uk/serginho/profil/spieler/167976
234449,2014,8024,fabrice-fokobo,Fabrice Fokobo,Cameroon,Cameroon,1/25/1994,Midfield,Defensive Midfield,Right,182,,675000,https://www.transfermarkt.co.uk/fabrice-fokobo/profil/spieler/234449
48756,2014,8024,rui-sampaio,Rui Sampaio,Portugal,Portugal,5/29/1987,Midfield,Central Midfield,Right,186,,900000,https://www.transfermarkt.co.uk/rui-sampaio/profil/spieler/48756
16565,2014,3,daniel-halfar,Daniel Halfar,Germany,Germany,,Midfield,Attacking Midfield,Left,173,,1580000,https://www.transfermarkt.co.uk/daniel-halfar/profil/spieler/16565
148123,2014,41,sven-mende,Sven Mende,Germany,Germany,1/18/1994,Midfield,Defensive Midfield,Right,186,90000,180000,https://www.transfermarkt.co.uk/sven-mende/profil/spieler/148123
93768,2014,86,richard-strebinger,Richard Strebinger,Austria,Austria,2/14/1993,Goalkeeper,Goalkeeper,Right,194,810000,3600000,https://www.transfermarkt.co.uk/richard-strebinger/profil/spieler/93768
160742,2014,86,raif-husic,Raif Husic,Germany,Germany,2/5/1996,Goalkeeper,Goalkeeper,Left,190,,180000,https://www.transfermarkt.co.uk/raif-husic/profil/spieler/160742
59196,2014,60,philipp-zulechner,Philipp Zulechner,Austria,Austria,4/12/1990,Attack,Centre-Forward,Right,182,270000,1130000,https://www.transfermarkt.co.uk/philipp-zulechner/profil/spieler/59196
9697,2014,60,pavel-krmas,Pavel Krmas,CSSR,Czech Republic,3/3/1980,Defender,Centre-Back,Both,193,,2029999,https://www.transfermarkt.co.uk/pavel-krmas/profil/spieler/9697
27900,2014,60,mensur-mujdza,Mensur Mujdza,Jugoslawien (SFR),Bosnia-Herzegovina,3/28/1984,Defender,Right-Back,,0,,2700000,https://www.transfermarkt.co.uk/mensur-mujdza/profil/spieler/27900
159037,2014,41,ronny-marcos,Ronny Marcos,Germany,Mozambique,10/1/1993,Defender,Left-Back,Left,174,135000,540000,https://www.transfermarkt.co.uk/ronny-marcos/profil/spieler/159037
269927,2014,1085,jucie-lupeta,Jucie Lupeta,Portugal,Portugal,3/24/1993,Attack,Right Winger,Right,186,90000,450000,https://www.transfermarkt.co.uk/jucie-lupeta/profil/spieler/269927
25175,2014,1085,miguel-pedro,Miguel Pedro,Portugal,Portugal,11/6/1983,0,attack,Right,175,,810000,https://www.transfermarkt.co.uk/miguel-pedro/profil/spieler/25175
168683,2014,1085,forbes,Forbes,Guinea-Bissau,Guinea-Bissau,6/23/1989,Attack,Centre-Forward,Right,184,,360000,https://www.transfermarkt.co.uk/forbes/profil/spieler/168683
90317,2014,60,daniel-batz,Daniel Batz,Germany,Germany,1/12/1991,Goalkeeper,Goalkeeper,Both,191,225000,270000,https://www.transfermarkt.co.uk/daniel-batz/profil/spieler/90317
212713,2014,1085,kiko,Kiko,Portugal,Portugal,1/20/1993,Defender,Left-Back,Left,180,405000,540000,https://www.transfermarkt.co.uk/kiko/profil/spieler/212713
34029,2014,1085,helder-cabral,Helder Cabral,Portugal,Portugal,5/7/1984,Defender,Left-Back,Left,180,,1080000,https://www.transfermarkt.co.uk/helder-cabral/profil/spieler/34029
214654,2014,1085,junior-ponce,Junior Ponce,Peru,Peru,2/16/1994,Attack,Right Winger,Right,175,248000,315000,https://www.transfermarkt.co.uk/junior-ponce/profil/spieler/214654
52676,2014,1085,ney-santos,Ney Santos,Brazil,Brazil,2/23/1981,Midfield,Defensive Midfield,Right,181,,720000,https://www.transfermarkt.co.uk/ney-santos/profil/spieler/52676
140160,2014,1085,ericson,Ericson,Cape Verde,Cape Verde,11/25/1987,Midfield,Defensive Midfield,Right,188,68000,405000,https://www.transfermarkt.co.uk/ericson/profil/spieler/140160
258263,2014,1085,marcos-vinicius,Marcos Vinicius,Brazil,Brazil,6/27/1991,Defender,Centre-Back,Right,190,,225000,https://www.transfermarkt.co.uk/marcos-vinicius/profil/spieler/258263
235291,2014,2420,tiago-lima-pereira,Tiago Lima Pereira,Portugal,Portugal,6/3/1994,Defender,Centre-Back,Right,190,113000,225000,https://www.transfermarkt.co.uk/tiago-lima-pereira/profil/spieler/235291
199659,2014,2420,miguel-palha,Miguel Palha,Portugal,Portugal,2/26/1995,Goalkeeper,Goalkeeper,Right,184,45000,135000,https://www.transfermarkt.co.uk/miguel-palha/profil/spieler/199659
108831,2014,2420,khalil-chemmam,Khalil Chemmam,Tunisia,Tunisia,7/24/1987,Defender,Centre-Back,Left,180,225000,900000,https://www.transfermarkt.co.uk/khalil-chemmam/profil/spieler/108831
24846,2014,1085,ricardo-batista,Ricardo Batista,Portugal,Angola,11/19/1986,Goalkeeper,Goalkeeper,Left,192,45000,900000,https://www.transfermarkt.co.uk/ricardo-batista/profil/spieler/24846
325175,2014,2420,isaac-cisse,Isaac Cisse,,Cote d'Ivoire,2/3/1994,Attack,Centre-Forward,Left,191,,135000,https://www.transfermarkt.co.uk/isaac-cisse/profil/spieler/325175
241160,2014,2420,nassim-zitouni,Nassim Zitouni,Algeria,Algeria,3/31/1994,Midfield,Attacking Midfield,Right,184,113000,225000,https://www.transfermarkt.co.uk/nassim-zitouni/profil/spieler/241160
224669,2014,1085,wilder-cartagena,Wilder Cartagena,Peru,Peru,9/23/1994,Midfield,Defensive Midfield,Right,180,2250000,2250000,https://www.transfermarkt.co.uk/wilder-cartagena/profil/spieler/224669
691,2014,15,simon-rolfes,Simon Rolfes,Germany,Germany,1/21/1982,Midfield,Defensive Midfield,Left,191,,8550000,https://www.transfermarkt.co.uk/simon-rolfes/profil/spieler/691
124321,2014,2420,filip-knezevic,Filip Knezevic,Jugoslawien (SFR),Serbia,11/8/1991,Attack,Right Winger,Right,182,315000,540000,https://www.transfermarkt.co.uk/filip-knezevic/profil/spieler/124321
157884,2014,1085,rambe,Rambe,Cape Verde,Cape Verde,10/4/1989,Attack,Centre-Forward,Right,189,,360000,https://www.transfermarkt.co.uk/rambe/profil/spieler/157884
303412,2014,16,mitsuru-maruoka,Mitsuru Maruoka,Japan,Japan,1/6/1996,Midfield,Attacking Midfield,Right,170,158000,270000,https://www.transfermarkt.co.uk/mitsuru-maruoka/profil/spieler/303412
249664,2014,2420,fabio-vieira,Fabio Vieira,Portugal,Portugal,1/12/1991,Midfield,Attacking Midfield,Right,184,,180000,https://www.transfermarkt.co.uk/fabio-vieira/profil/spieler/249664
6645,2014,33,tranquillo-barnetta,Tranquillo Barnetta,Switzerland,Switzerland,5/22/1985,Midfield,Attacking Midfield,Right,178,,9000000,https://www.transfermarkt.co.uk/tranquillo-barnetta/profil/spieler/6645
41663,2014,33,chinedu-obasi,Chinedu Obasi,Nigeria,Nigeria,6/1/1986,Attack,Centre-Forward,Right,188,90000,7200000,https://www.transfermarkt.co.uk/chinedu-obasi/profil/spieler/41663
4208,2014,167,dominik-reinhardt,Dominik Reinhardt,Germany,Germany,12/19/1984,Defender,Right-Back,,0,,3150000,https://www.transfermarkt.co.uk/dominik-reinhardt/profil/spieler/4208
60026,2014,167,ronny-philp,Ronny Philp,Romania,Romania,1/28/1989,Defender,Right-Back,Right,183,,450000,https://www.transfermarkt.co.uk/ronny-philp/profil/spieler/60026
161544,2014,33,pascal-itter,Pascal Itter,Germany,Germany,4/3/1995,Defender,Right-Back,Right,177,90000,225000,https://www.transfermarkt.co.uk/pascal-itter/profil/spieler/161544
2150,2014,16,oliver-kirch,Oliver Kirch,Germany,Germany,8/21/1982,Midfield,Defensive Midfield,Right,182,,1620000,https://www.transfermarkt.co.uk/oliver-kirch/profil/spieler/2150
160670,2014,16,joseph-claude-gyau,Joseph Claude Gyau,United States,United States,9/16/1992,Defender,Right-Back,Both,175,450000,540000,https://www.transfermarkt.co.uk/joseph-claude-gyau/profil/spieler/160670
153664,2014,16,khaled-narey,Khaled Narey,Germany,Germany,7/23/1994,Midfield,Right Midfield,Both,180,1350000,2250000,https://www.transfermarkt.co.uk/khaled-narey/profil/spieler/153664
45685,2014,16,marc-hornschuh,Marc Hornschuh,Germany,Germany,3/2/1991,Defender,Centre-Back,Right,188,180000,630000,https://www.transfermarkt.co.uk/marc-hornschuh/profil/spieler/45685
189691,2014,16,jannik-bandowski,Jannik Bandowski,Germany,Germany,3/30/1994,Defender,Left-Back,Both,189,90000,540000,https://www.transfermarkt.co.uk/jannik-bandowski/profil/spieler/189691
14331,2014,1085,manu,Manu,Portugal,Portugal,8/28/1982,Attack,Right Winger,Right,171,,1350000,https://www.transfermarkt.co.uk/manu/profil/spieler/14331
248105,2014,2420,jonatan-alvez,Jonatan Alvez,Uruguay,Uruguay,5/31/1988,Attack,Centre-Forward,Right,183,360000,1980000,https://www.transfermarkt.co.uk/jonatan-alvez/profil/spieler/248105
410,2014,16,sebastian-kehl,Sebastian Kehl,Germany,Germany,2/13/1980,Midfield,Defensive Midfield,Left,187,,8100000,https://www.transfermarkt.co.uk/sebastian-kehl/profil/spieler/410
148208,2014,16,marian-sarr,Marian Sarr,Germany,Germany,1/30/1995,Defender,Centre-Back,Left,189,68000,1130000,https://www.transfermarkt.co.uk/marian-sarr/profil/spieler/148208
16968,2014,167,marcel-de-jong,Marcel De Jong,Canada,Canada,10/15/1986,Defender,Left-Back,Left,174,,1350000,https://www.transfermarkt.co.uk/marcel-de-jong/profil/spieler/16968
47594,2014,16,zlatan-alomerovic,Zlatan Alomerovic,Jugoslawien (SFR),Serbia,6/15/1991,Goalkeeper,Goalkeeper,Right,187,315000,450000,https://www.transfermarkt.co.uk/zlatan-alomerovic/profil/spieler/47594
325410,2015,6994,maksym-babiychuk,Maksym Babiychuk,Ukraine,Ukraine,4/28/1994,Goalkeeper,Goalkeeper,Right,192,45000,180000,https://www.transfermarkt.co.uk/maksym-babiychuk/profil/spieler/325410
147151,2015,4128,bright-dike,Bright Dike,United States,Nigeria,2/2/1987,Attack,Centre-Forward,Right,185,,315000,https://www.transfermarkt.co.uk/bright-dike/profil/spieler/147151
266582,2015,4128,andrey-pridyuk,Andrey Pridyuk,Russia,Russia,2/25/1994,Defender,Right-Back,Right,180,158000,225000,https://www.transfermarkt.co.uk/andrey-pridyuk/profil/spieler/266582
9786,2015,4128,georgi-peev,Georgi Peev,Bulgaria,Bulgaria,3/11/1979,Midfield,Right Midfield,Right,181,,2430000,https://www.transfermarkt.co.uk/georgi-peev/profil/spieler/9786
304606,2015,4128,aleksandr-pantsyrev,Aleksandr Pantsyrev,Russia,Russia,12/8/1993,Midfield,Central Midfield,Right,180,,113000,https://www.transfermarkt.co.uk/aleksandr-pantsyrev/profil/spieler/304606
170624,2015,4128,aleksey-kurzenev,Aleksey Kurzenev,Russia,Russia,1/9/1995,Attack,Centre-Forward,Right,185,158000,270000,https://www.transfermarkt.co.uk/aleksey-kurzenev/profil/spieler/170624
69382,2015,47,diego-romano,Diego Romano,Argentina,Argentina,3/11/1980,Midfield,Attacking Midfield,Right,165,,900000,https://www.transfermarkt.co.uk/diego-romano/profil/spieler/69382
347609,2015,47,ilias-kalfountzos,Ilias Kalfountzos,Greece,Greece,5/17/1998,Defender,Left-Back,Left,173,,45000,https://www.transfermarkt.co.uk/ilias-kalfountzos/profil/spieler/347609
16628,2015,105,michael-stegmayer,Michael Stegmayer,Germany,Germany,1/12/1985,Defender,Left-Back,Left,176,,540000,https://www.transfermarkt.co.uk/michael-stegmayer/profil/spieler/16628
62827,2015,2293,tomas-borek,Tomas Borek,CSSR,Czech Republic,4/4/1986,Midfield,Central Midfield,Right,184,,765000,https://www.transfermarkt.co.uk/tomas-borek/profil/spieler/62827
16833,2015,2293,ciprian-marica,Ciprian Marica,Romania,Romania,10/2/1985,Attack,Centre-Forward,Both,184,,6300000,https://www.transfermarkt.co.uk/ciprian-marica/profil/spieler/16833
933,2015,2293,ugur-inceman,Ugur Inceman,Germany,Turkey,5/25/1981,Midfield,Central Midfield,,0,,2700000,https://www.transfermarkt.co.uk/ugur-inceman/profil/spieler/933
57410,2015,989,yann-kermorgant,Yann Kermorgant,France,France,11/8/1981,Attack,Centre-Forward,Right,184,,810000,https://www.transfermarkt.co.uk/yann-kermorgant/profil/spieler/57410
386148,2015,989,joe-quigley,Joe Quigley,England,Ireland,12/10/1996,Attack,Centre-Forward,,191,,90000,https://www.transfermarkt.co.uk/joe-quigley/profil/spieler/386148
101277,2015,3216,marko-futacs,Marko Futacs,Hungary,Hungary,2/22/1990,Attack,Centre-Forward,Left,196,180000,1440000,https://www.transfermarkt.co.uk/marko-futacs/profil/spieler/101277
255682,2015,169,ilias-polimos,Ilias Polimos,Greece,Greece,9/1/1995,Defender,Right-Back,Right,186,135000,225000,https://www.transfermarkt.co.uk/ilias-polimos/profil/spieler/255682
203178,2015,169,konstantinos-vlachos,Konstantinos Vlachos,Greece,Greece,2/6/1995,Defender,Centre-Back,Right,185,,180000,https://www.transfermarkt.co.uk/konstantinos-vlachos/profil/spieler/203178
419376,2015,3216,mehmet-ali-kacar,Mehmet Ali Kacar,Turkey,Turkey,1/18/1998,Attack,Left Winger,Right,180,,45000,https://www.transfermarkt.co.uk/mehmet-ali-kacar/profil/spieler/419376
274848,2015,169,stelios-pozatzidis,Stelios Pozatzidis,Greece,Greece,6/24/1994,Defender,Left-Back,Left,186,225000,270000,https://www.transfermarkt.co.uk/stelios-pozatzidis/profil/spieler/274848
21488,2015,3216,tita,Tita,Brazil,Brazil,7/20/1981,Attack,Left Winger,Right,165,,2700000,https://www.transfermarkt.co.uk/tita/profil/spieler/21488
237294,2015,3216,mahmut-metin,Mahmut Metin,Turkey,Turkey,7/12/1994,Attack,Left Winger,Left,0,,90000,https://www.transfermarkt.co.uk/mahmut-metin/profil/spieler/237294
6873,2015,3216,sinan-kaloglu,Sinan Kaloglu,Turkey,Turkey,6/10/1981,Attack,Centre-Forward,Both,188,,2520000,https://www.transfermarkt.co.uk/sinan-kaloglu/profil/spieler/6873
85783,2015,3216,oktay-delibalta,Oktay Delibalta,Turkey,Turkey,10/27/1985,Midfield,Attacking Midfield,Right,180,,1350000,https://www.transfermarkt.co.uk/oktay-delibalta/profil/spieler/85783
76281,2015,3216,ricardo-pedriel,Ricardo Pedriel,Bolivia,Bolivia,1/19/1987,Attack,Centre-Forward,Right,186,68000,1800000,https://www.transfermarkt.co.uk/ricardo-pedriel/profil/spieler/76281
10139,2015,3216,guven-varol,Guven Varol,Turkey,Turkey,6/2/1981,Midfield,Right Midfield,Right,184,,1080000,https://www.transfermarkt.co.uk/guven-varol/profil/spieler/10139
225166,2015,989,josh-wakefield,Josh Wakefield,England,England,11/6/1993,Midfield,Central Midfield,Right,180,,90000,https://www.transfermarkt.co.uk/josh-wakefield/profil/spieler/225166
387968,2015,3216,emrah-ozyaylaz,Emrah Ozyaylaz,Turkey,Turkey,12/1/1994,Midfield,Central Midfield,,0,,45000,https://www.transfermarkt.co.uk/emrah-ozyaylaz/profil/spieler/387968
114430,2015,3216,nurullah-kaya,Nurullah Kaya,Turkey,Turkey,7/20/1986,Midfield,Central Midfield,Left,173,68000,270000,https://www.transfermarkt.co.uk/nurullah-kaya/profil/spieler/114430
37078,2015,2999,christopher-mandiangu,Christopher Mandiangu,Zaire,Germany,2/8/1992,Attack,Centre-Forward,Left,177,,360000,https://www.transfermarkt.co.uk/christopher-mandiangu/profil/spieler/37078
186589,2015,2999,andy-ryan,Andy Ryan,Scotland,Scotland,9/29/1994,Attack,Centre-Forward,Left,177,180000,180000,https://www.transfermarkt.co.uk/andy-ryan/profil/spieler/186589
33926,2015,2999,christian-nade,Christian Nade,France,France,9/18/1984,Attack,Centre-Forward,Right,186,,630000,https://www.transfermarkt.co.uk/christian-nade/profil/spieler/33926
